critiqued_keyphrase,item_id,item_name,item_rank,item_score,iteration,num_existing_keyphrases,result,target_rank,user_id,critiqued_keyphrase_name,lambda
153,78.0,b'The Works Gourmet Burger Bistro',129,0.9873944984227586,16.0,20.0,,20.0,0.0,friendly,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
182,78.0,b'The Works Gourmet Burger Bistro',121,1.1427632391672267,17.0,20.0,,20.0,0.0,chip,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
193,78.0,b'The Works Gourmet Burger Bistro',108,1.2476452333909327,18.0,20.0,,20.0,0.0,mayo,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
206,78.0,b'The Works Gourmet Burger Bistro',87,1.3127267255483512,19.0,20.0,,20.0,0.0,salt,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
217,78.0,b'The Works Gourmet Burger Bistro',84,1.2542522345636928,20.0,20.0,fail,20.0,0.0,juicy,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
,623.0,b'El Rey Mezcal Bar',,,0.0,20.0,,20.0,0.0,juicy,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
58,623.0,b'El Rey Mezcal Bar',136,0.36699220131062793,1.0,20.0,,20.0,0.0,cocktail,[1]
3,623.0,b'El Rey Mezcal Bar',149,0.3053689631707516,2.0,20.0,,20.0,0.0,bar,"[1, 1]"
4,623.0,b'El Rey Mezcal Bar',333,0.20634737463753472,3.0,20.0,,20.0,0.0,fry,"[1, 1, 1]"
12,623.0,b'El Rey Mezcal Bar',265,0.4349887711817406,4.0,20.0,,20.0,0.0,mexican,"[1, 1, 1, 1]"
16,623.0,b'El Rey Mezcal Bar',237,0.5340337042565552,5.0,20.0,,20.0,0.0,casual,"[1, 1, 1, 1, 1]"
49,623.0,b'El Rey Mezcal Bar',246,0.5199633142811978,6.0,20.0,,20.0,0.0,cheese,"[1, 1, 1, 1, 1, 1]"
52,623.0,b'El Rey Mezcal Bar',238,0.6091724666565808,7.0,20.0,,20.0,0.0,beef,"[1, 1, 1, 1, 1, 1, 1]"
66,623.0,b'El Rey Mezcal Bar',125,1.2117915439173699,8.0,20.0,,20.0,0.0,octopus,"[1, 1, 1, 1, 1, 1, 1, 1]"
74,623.0,b'El Rey Mezcal Bar',134,1.2620315653224445,9.0,20.0,,20.0,0.0,skewer,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
122,623.0,b'El Rey Mezcal Bar',99,1.4435479933540458,10.0,20.0,,20.0,0.0,bean,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
142,623.0,b'El Rey Mezcal Bar',128,1.3383565670602582,11.0,20.0,,20.0,0.0,window,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
147,623.0,b'El Rey Mezcal Bar',87,1.6576398260863452,12.0,20.0,,20.0,0.0,market,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
149,623.0,b'El Rey Mezcal Bar',90,1.7276890210130165,13.0,20.0,,20.0,0.0,quick,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
153,623.0,b'El Rey Mezcal Bar',97,1.6990218489582176,14.0,20.0,,20.0,0.0,friendly,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
164,623.0,b'El Rey Mezcal Bar',101,1.741515200124891,15.0,20.0,,20.0,0.0,quiet,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
168,623.0,b'El Rey Mezcal Bar',127,1.6098646609415739,16.0,20.0,,20.0,0.0,fair,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
173,623.0,b'El Rey Mezcal Bar',199,1.2842124762910259,17.0,20.0,,20.0,0.0,dark,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
181,623.0,b'El Rey Mezcal Bar',140,1.549898294231371,18.0,20.0,,20.0,0.0,music,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
183,623.0,b'El Rey Mezcal Bar',136,1.5355296443504445,19.0,20.0,,20.0,0.0,attentive,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
213,623.0,b'El Rey Mezcal Bar',125,1.6342325136517037,20.0,20.0,fail,20.0,0.0,pot,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
,2053.0,b'La Cubana',,,0.0,20.0,,20.0,0.0,pot,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,2053.0,b'La Cubana',139,0.3768853127026104,1.0,20.0,,20.0,0.0,sandwich,[1]
3,2053.0,b'La Cubana',189,0.31242175666672917,2.0,20.0,,20.0,0.0,bar,"[1, 1]"
4,2053.0,b'La Cubana',401,0.18406412470034153,3.0,20.0,,20.0,0.0,fry,"[1, 1, 1]"
7,2053.0,b'La Cubana',6127,-0.04985997166543252,4.0,20.0,,20.0,0.0,dinner,"[1, 1, 1, 1]"
16,2053.0,b'La Cubana',36,0.9805571585162448,5.0,20.0,,20.0,0.0,casual,"[1, 1, 1, 1, 1]"
27,2053.0,b'La Cubana',22,1.2516331789011947,6.0,20.0,,20.0,0.0,bbq,"[1, 1, 1, 1, 1, 1]"
48,2053.0,b'La Cubana',42,0.9236327477292968,7.0,20.0,,20.0,0.0,burger,"[1, 1, 1, 1, 1, 1, 1]"
51,2053.0,b'La Cubana',55,0.9272367582473158,8.0,20.0,,20.0,0.0,pork,"[1, 1, 1, 1, 1, 1, 1, 1]"
55,2053.0,b'La Cubana',50,1.0252839096943762,9.0,20.0,,20.0,0.0,meat,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
56,2053.0,b'La Cubana',71,0.8568153689427084,10.0,20.0,,20.0,0.0,chicken,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
63,2053.0,b'La Cubana',21,2.033577008177074,11.0,20.0,,20.0,0.0,donut,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
98,2053.0,b'La Cubana',62,1.5633705312869701,12.0,20.0,,20.0,0.0,belly,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
117,2053.0,b'La Cubana',52,1.6666932490870183,13.0,20.0,,20.0,0.0,rib,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
122,2053.0,b'La Cubana',46,1.7843338889221732,14.0,20.0,,20.0,0.0,bean,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
131,2053.0,b'La Cubana',22,2.33964729248045,15.0,20.0,,20.0,0.0,pork belly,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
153,2053.0,b'La Cubana',17,2.638240474312468,16.0,20.0,successful,20.0,0.0,friendly,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",,,0.0,20.0,,20.0,0.0,friendly,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
56,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",98,0.30992678816048214,1.0,20.0,,20.0,0.0,chicken,[1]
4,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",37,0.4246190015724201,2.0,20.0,,20.0,0.0,fry,"[1, 1]"
25,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",57,0.4091730038705203,3.0,20.0,,20.0,0.0,vegetarian,"[1, 1, 1]"
33,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",30,0.62230330842863,4.0,20.0,,20.0,0.0,curry,"[1, 1, 1, 1]"
35,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",132,0.3626304626949795,5.0,20.0,,20.0,0.0,crispy,"[1, 1, 1, 1, 1]"
37,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",191,0.36956545126735113,6.0,20.0,,20.0,0.0,bread,"[1, 1, 1, 1, 1, 1]"
41,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",650,0.2183549785540505,7.0,20.0,,20.0,0.0,beer,"[1, 1, 1, 1, 1, 1, 1]"
55,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",2352,0.05696915419854909,8.0,20.0,,20.0,0.0,meat,"[1, 1, 1, 1, 1, 1, 1, 1]"
76,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",6317,-0.14861788964265366,9.0,20.0,,20.0,0.0,lettuce,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
77,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",6854,-0.23857044241484093,10.0,20.0,,20.0,0.0,pop,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
104,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",1763,0.14169147294300344,11.0,20.0,,20.0,0.0,sausage,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
111,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",179,0.7805219945210415,12.0,20.0,,20.0,0.0,lamb,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
114,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",158,0.899426198826101,13.0,20.0,,20.0,0.0,tomato,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
141,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",112,1.0538803858190537,14.0,20.0,,20.0,0.0,washroom,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
147,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",97,1.2926237858730572,15.0,20.0,,20.0,0.0,market,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
148,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",69,1.48586838174452,16.0,20.0,,20.0,0.0,mall,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
149,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",59,1.6105510494443582,17.0,20.0,,20.0,0.0,quick,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
176,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",58,1.7155996159640698,18.0,20.0,,20.0,0.0,tax,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
201,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",45,1.9564090340848015,19.0,20.0,,20.0,0.0,stick,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
206,2286.0,"b""Otto's Berlin D\xc3\xb6ner""",58,1.819323377207835,20.0,20.0,fail,20.0,0.0,salt,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
,3184.0,b'Yummy Yummy Dumplings',,,0.0,20.0,,20.0,0.0,salt,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
121,3184.0,b'Yummy Yummy Dumplings',62,0.7897583235671751,1.0,20.0,,20.0,0.0,dumpling,[1]
0,3184.0,b'Yummy Yummy Dumplings',88,0.7908615527060692,2.0,20.0,,20.0,0.0,chinese,"[1, 1]"
5,3184.0,b'Yummy Yummy Dumplings',101,0.754962890995953,3.0,20.0,,20.0,0.0,fried,"[1, 1, 1]"
9,3184.0,b'Yummy Yummy Dumplings',113,0.7578840169535903,4.0,20.0,,20.0,0.0,soup,"[1, 1, 1, 1]"
23,3184.0,b'Yummy Yummy Dumplings',120,0.8538210387720505,5.0,20.0,,20.0,0.0,asian,"[1, 1, 1, 1, 1]"
36,3184.0,b'Yummy Yummy Dumplings',135,0.7820427179894622,6.0,20.0,,20.0,0.0,shrimp,"[1, 1, 1, 1, 1, 1]"
43,3184.0,b'Yummy Yummy Dumplings',126,0.816183971605136,7.0,20.0,,20.0,0.0,cake,"[1, 1, 1, 1, 1, 1, 1]"
51,3184.0,b'Yummy Yummy Dumplings',146,0.7679576219984414,8.0,20.0,,20.0,0.0,pork,"[1, 1, 1, 1, 1, 1, 1, 1]"
52,3184.0,b'Yummy Yummy Dumplings',146,0.8365998320220598,9.0,20.0,,20.0,0.0,beef,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
53,3184.0,b'Yummy Yummy Dumplings',124,0.9366895316636846,10.0,20.0,,20.0,0.0,tea,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
54,3184.0,b'Yummy Yummy Dumplings',158,0.9087197859994507,11.0,20.0,,20.0,0.0,noodle,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
91,3184.0,b'Yummy Yummy Dumplings',163,0.8987279244573758,12.0,20.0,,20.0,0.0,wrap,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
107,3184.0,b'Yummy Yummy Dumplings',226,0.752863445652318,13.0,20.0,,20.0,0.0,pancake,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
119,3184.0,b'Yummy Yummy Dumplings',217,0.7650734623558203,14.0,20.0,,20.0,0.0,bun,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
153,3184.0,b'Yummy Yummy Dumplings',245,0.7469790594351637,15.0,20.0,,20.0,0.0,friendly,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
180,3184.0,b'Yummy Yummy Dumplings',342,0.6336032757745296,16.0,20.0,,20.0,0.0,yummy,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
191,3184.0,b'Yummy Yummy Dumplings',242,0.7226719508677435,17.0,20.0,,20.0,0.0,frozen,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
202,3184.0,b'Yummy Yummy Dumplings',443,0.48057509787396036,18.0,20.0,,20.0,0.0,steamed,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
207,3184.0,b'Yummy Yummy Dumplings',240,0.7525715535088122,19.0,20.0,,20.0,0.0,stuffed,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
217,3184.0,b'Yummy Yummy Dumplings',168,0.8816326087076907,20.0,20.0,fail,20.0,0.0,juicy,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
,4066.0,b'Lao Thai Restaurant',,,0.0,20.0,,20.0,0.0,juicy,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
2,4066.0,b'Lao Thai Restaurant',4072,-0.007488865794362601,1.0,20.0,,20.0,0.0,thai,[1]
7,4066.0,b'Lao Thai Restaurant',3938,-0.003772880151911122,2.0,20.0,,20.0,0.0,dinner,"[1, 1]"
8,4066.0,b'Lao Thai Restaurant',2977,0.013873552073650174,3.0,20.0,,20.0,0.0,lunch,"[1, 1, 1]"
15,4066.0,b'Lao Thai Restaurant',1500,0.09079550215414028,4.0,20.0,,20.0,0.0,takeout,"[1, 1, 1, 1]"
16,4066.0,b'Lao Thai Restaurant',1535,0.09594574900920284,5.0,20.0,,20.0,0.0,casual,"[1, 1, 1, 1, 1]"
23,4066.0,b'Lao Thai Restaurant',918,0.20023033468366713,6.0,20.0,,20.0,0.0,asian,"[1, 1, 1, 1, 1, 1]"
36,4066.0,b'Lao Thai Restaurant',976,0.18671022587844593,7.0,20.0,,20.0,0.0,shrimp,"[1, 1, 1, 1, 1, 1, 1]"
54,4066.0,b'Lao Thai Restaurant',876,0.2082269031255894,8.0,20.0,,20.0,0.0,noodle,"[1, 1, 1, 1, 1, 1, 1, 1]"
56,4066.0,b'Lao Thai Restaurant',917,0.20893828448047747,9.0,20.0,,20.0,0.0,chicken,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
100,4066.0,b'Lao Thai Restaurant',951,0.2297171456001951,10.0,20.0,,20.0,0.0,oyster,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
151,4066.0,b'Lao Thai Restaurant',911,0.24021712053657568,11.0,20.0,,20.0,0.0,busy,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
153,4066.0,b'Lao Thai Restaurant',913,0.24651161247487186,12.0,20.0,,20.0,0.0,friendly,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
162,4066.0,b'Lao Thai Restaurant',1095,0.22862898247349178,13.0,20.0,,20.0,0.0,immediately,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
168,4066.0,b'Lao Thai Restaurant',1044,0.24820842409559085,14.0,20.0,,20.0,0.0,fair,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
184,4066.0,b'Lao Thai Restaurant',941,0.27723425090125836,15.0,20.0,,20.0,0.0,reasonable,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
187,4066.0,b'Lao Thai Restaurant',908,0.29490082859048283,16.0,20.0,,20.0,0.0,spicy,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
196,4066.0,b'Lao Thai Restaurant',1058,0.2677094896429618,17.0,20.0,,20.0,0.0,rare,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
201,4066.0,b'Lao Thai Restaurant',1152,0.2573484110363486,18.0,20.0,,20.0,0.0,stick,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
204,4066.0,b'Lao Thai Restaurant',1370,0.20996936868455815,19.0,20.0,,20.0,0.0,dip,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
206,4066.0,b'Lao Thai Restaurant',1572,0.1726894120260295,20.0,20.0,fail,20.0,0.0,salt,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
,4656.0,b'The Hearth',,,0.0,20.0,,20.0,0.0,salt,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1,4656.0,b'The Hearth',1047,0.09092193247520328,1.0,20.0,,20.0,0.0,fast,[1]
4,4656.0,b'The Hearth',493,0.1436745402396376,2.0,20.0,,20.0,0.0,fry,"[1, 1]"
29,4656.0,b'The Hearth',6612,-0.08571615486990863,3.0,20.0,,20.0,0.0,breakfast,"[1, 1, 1]"
32,4656.0,b'The Hearth',1668,0.07141860164161859,4.0,20.0,,20.0,0.0,taco,"[1, 1, 1, 1]"
34,4656.0,b'The Hearth',2207,0.052321752438947454,5.0,20.0,,20.0,0.0,potato,"[1, 1, 1, 1, 1]"
36,4656.0,b'The Hearth',2892,0.018165936518176357,6.0,20.0,,20.0,0.0,shrimp,"[1, 1, 1, 1, 1, 1]"
49,4656.0,b'The Hearth',2184,0.05093984350806227,7.0,20.0,,20.0,0.0,cheese,"[1, 1, 1, 1, 1, 1, 1]"
53,4656.0,b'The Hearth',1806,0.08524475564498035,8.0,20.0,,20.0,0.0,tea,"[1, 1, 1, 1, 1, 1, 1, 1]"
55,4656.0,b'The Hearth',1635,0.11371383703026017,9.0,20.0,,20.0,0.0,meat,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
56,4656.0,b'The Hearth',1905,0.09946440457230638,10.0,20.0,,20.0,0.0,chicken,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
104,4656.0,b'The Hearth',1436,0.15757616138271965,11.0,20.0,,20.0,0.0,sausage,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
113,4656.0,b'The Hearth',1664,0.133428622185035,12.0,20.0,,20.0,0.0,bacon,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
117,4656.0,b'The Hearth',1206,0.20022926111771855,13.0,20.0,,20.0,0.0,rib,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
119,4656.0,b'The Hearth',1885,0.12487839615866583,14.0,20.0,,20.0,0.0,bun,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
149,4656.0,b'The Hearth',1633,0.1497175640842319,15.0,20.0,,20.0,0.0,quick,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
151,4656.0,b'The Hearth',1712,0.1462221039938459,16.0,20.0,,20.0,0.0,busy,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
160,4656.0,b'The Hearth',2247,0.1002276096338372,17.0,20.0,,20.0,0.0,overpriced,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
170,4656.0,b'The Hearth',2333,0.09691647351249297,18.0,20.0,,20.0,0.0,disappointing,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
177,4656.0,b'The Hearth',1845,0.16345098306188907,19.0,20.0,,20.0,0.0,nicely,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
213,4656.0,b'The Hearth',1458,0.22403991030990603,20.0,20.0,fail,20.0,0.0,pot,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
,5603.0,b'Grk Ygrt',,,0.0,20.0,,20.0,0.0,pot,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
190,5603.0,b'Grk Ygrt',2674,0.035272143964954546,1.0,20.0,,20.0,0.0,smooth,[1]
59,5603.0,b'Grk Ygrt',1395,0.0972936910589138,2.0,20.0,,20.0,0.0,ice cream,"[1, 1]"
71,5603.0,b'Grk Ygrt',2034,0.08087192641145981,3.0,20.0,,20.0,0.0,cone,"[1, 1, 1]"
72,5603.0,b'Grk Ygrt',1705,0.12682556619206475,4.0,20.0,,20.0,0.0,scallop,"[1, 1, 1, 1]"
92,5603.0,b'Grk Ygrt',1629,0.14129334021142081,5.0,20.0,,20.0,0.0,lemon,"[1, 1, 1, 1, 1]"
103,5603.0,b'Grk Ygrt',1291,0.19705359443146392,6.0,20.0,,20.0,0.0,fruit,"[1, 1, 1, 1, 1, 1]"
119,5603.0,b'Grk Ygrt',1574,0.15480405988264628,7.0,20.0,,20.0,0.0,bun,"[1, 1, 1, 1, 1, 1, 1]"
126,5603.0,b'Grk Ygrt',1760,0.14776820759195702,8.0,20.0,,20.0,0.0,milk,"[1, 1, 1, 1, 1, 1, 1, 1]"
140,5603.0,b'Grk Ygrt',844,0.44614668795680357,9.0,20.0,,20.0,0.0,movie,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
144,5603.0,b'Grk Ygrt',1618,0.22292573080716618,10.0,20.0,,20.0,0.0,chair,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
145,5603.0,b'Grk Ygrt',2076,0.1562570952319357,11.0,20.0,,20.0,0.0,markham,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
147,5603.0,b'Grk Ygrt',3542,0.017380463560636716,12.0,20.0,,20.0,0.0,market,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
148,5603.0,b'Grk Ygrt',3394,0.03183246996400732,13.0,20.0,,20.0,0.0,mall,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
152,5603.0,b'Grk Ygrt',2954,0.07297595081210231,14.0,20.0,,20.0,0.0,fresh,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
153,5603.0,b'Grk Ygrt',2551,0.12318808668565395,15.0,20.0,,20.0,0.0,friendly,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
